zip,state_abbrev,county_code
34478,fl,083
34479,fl,083
34480,fl,083
34481,fl,083
34482,fl,083
34483,fl,083
34484,fl,119
34484,fl,083
34487,fl,017
34488,fl,083
34489,fl,083
34491,fl,119
34491,fl,083
34492,fl,083
34498,fl,075
34601,fl,053
34601,fl,017
34602,fl,053
34603,fl,053
34604,fl,053
34604,fl,101
34605,fl,053
34606,fl,053
34607,fl,053
34608,fl,053
34609,fl,101
34609,fl,053
34610,fl,101
34611,fl,053
34613,fl,053
34614,fl,053
34636,fl,053
34637,fl,101
34638,fl,101
34639,fl,101
34652,fl,101
34653,fl,101
34654,fl,101
34655,fl,101
34656,fl,101
34660,fl,103
34661,fl,053
34667,fl,101
34668,fl,101
34669,fl,101
34673,fl,101
34674,fl,101
34677,fl,103
34679,fl,101
34680,fl,101
34681,fl,103
34682,fl,103
34683,fl,103
34684,fl,103
34685,fl,103
34688,fl,103
34689,fl,103
34689,fl,101
34690,fl,101
34691,fl,101
34692,fl,101
34695,fl,103
34697,fl,103
34698,fl,103
34705,fl,069
34711,fl,069
34712,fl,069
34713,fl,069
34714,fl,105
34714,fl,069
34714,fl,097
34715,fl,069
34729,fl,069
34731,fl,069
34731,fl,119
34734,fl,095
34736,fl,069
34737,fl,069
34739,fl,097
34740,fl,095
34741,fl,097
34742,fl,097
34743,fl,097
34744,fl,097
34745,fl,097
34746,fl,097
34747,fl,097
34747,fl,095
34748,fl,069
34749,fl,069
34753,fl,069
34755,fl,069
34756,fl,069
34758,fl,097
34759,fl,097
34759,fl,105
34760,fl,095
34761,fl,095
34762,fl,069
34769,fl,097
34770,fl,097
34771,fl,097
34772,fl,097
34773,fl,097
34777,fl,095
34778,fl,095
34785,fl,119
34786,fl,095
34787,fl,069
34787,fl,095
34788,fl,069
34789,fl,069
34797,fl,069
34945,fl,111
34946,fl,111
34947,fl,111
34948,fl,111
34949,fl,111
34950,fl,111
34951,fl,061
34951,fl,111
34952,fl,111
34953,fl,111
34954,fl,111
34956,fl,085
34957,fl,085
34957,fl,111
34958,fl,085
34972,fl,097
34972,fl,111
34972,fl,093
34973,fl,093
34974,fl,093
34974,fl,085
34974,fl,043
34974,fl,055
34979,fl,111
34981,fl,111
34982,fl,111
34983,fl,111
34984,fl,111
34985,fl,111
34986,fl,111
34987,fl,111
34988,fl,111
34990,fl,111
34990,fl,085
34991,fl,085
34992,fl,085
34994,fl,085
34995,fl,085
34996,fl,085
34997,fl,085
35004,al,115
35005,al,073
35006,al,127
35006,al,125
35006,al,073
35007,al,117
35010,al,037
35010,al,051
35010,al,123
35013,al,009
35014,al,121
35015,al,073
35016,al,095
35016,al,009
35016,al,043
35016,al,103
35019,al,103
35019,al,043
35020,al,073
35021,al,073
35022,al,117
35022,al,073
35023,al,073
35031,al,095
35031,al,009
35032,al,121
35033,al,127
35033,al,043
35034,al,007
35034,al,105
35035,al,007
35035,al,117
35036,al,073
35038,al,127
35040,al,021
35040,al,117
35042,al,007
35042,al,105
35043,al,117
35044,al,121
35045,al,021
35046,al,037
35046,al,021
35048,al,073
35049,al,009
35051,al,117
35052,al,115
35053,al,133
35053,al,043
35054,al,115
35055,al,043
35056,al,043
35057,al,043
35058,al,103
35058,al,043
35060,al,073
35061,al,073
35062,al,073
35062,al,127
35063,al,009
35063,al,127
35063,al,073
35064,al,073
35068,al,073
35070,al,043
35071,al,073
35072,al,121
35072,al,123
35072,al,027
35072,al,037
35073,al,073
35074,al,007
35077,al,043
35078,al,117
35079,al,009
35079,al,073
35080,al,007
35080,al,073
35080,al,117
35082,al,027
35082,al,121
35083,al,043
35085,al,021
35087,al,095
35087,al,103
35087,al,043
35089,al,037
35089,al,123
35091,al,073
35094,al,117
35094,al,073
35094,al,115
35096,al,121
35096,al,015
35097,al,009
35098,al,133
35098,al,043
35111,al,125
35111,al,073
35111,al,007
35112,al,115
35114,al,117
35115,al,021
35115,al,007
35115,al,117
35116,al,073
35117,al,073
35118,al,073
35119,al,073
35120,al,115
35121,al,115
35121,al,009
35121,al,055
35123,al,073
35124,al,117
35125,al,115
35126,al,073
35126,al,009
35127,al,073
35128,al,117
35128,al,115
35130,al,127
35130,al,073
35131,al,115
35133,al,009
35133,al,073
35133,al,115
35135,al,115
35136,al,051
35136,al,037
35137,al,117
35139,al,073
35142,al,073
35143,al,117
35146,al,009
35146,al,073
35146,al,115
35147,al,117
35148,al,127
35148,al,073
35149,al,121
35150,al,037
35150,al,121
35151,al,037
35151,al,121
35160,al,121
35160,al,027
35171,al,021
35172,al,073
35172,al,009
35173,al,073
35173,al,115
35175,al,103
35175,al,095
35176,al,117
35178,al,117
35178,al,115
35179,al,043
35179,al,133
35179,al,103
35180,al,073
35180,al,009
35181,al,073
35182,al,115
35183,al,037
35184,al,007
35184,al,125
35184,al,117
35185,al,117
35186,al,117
35187,al,117
35188,al,007
35188,al,125
35201,al,073
35202,al,073
35203,al,073
35204,al,073
35205,al,073
35206,al,073
35207,al,073
35208,al,073
35209,al,073
35210,al,073
35211,al,073
35212,al,073
35213,al,073
35214,al,073
35215,al,073
35216,al,117
35216,al,073
35217,al,073
35218,al,073
35219,al,073
35220,al,073
35221,al,073
35222,al,073
35223,al,073
35224,al,073
35226,al,073
35228,al,073
35229,al,073
35231,al,073
35232,al,073
35233,al,073
35234,al,073
35235,al,073
35236,al,073
35238,al,117
35242,al,117
35242,al,073
35243,al,073
35243,al,117
35244,al,117
35244,al,073
35249,al,073
35253,al,073
35254,al,073
35255,al,073
35259,al,073
35260,al,073
35261,al,073
35266,al,073
35270,al,073
35285,al,073
35293,al,073
35294,al,073
35295,al,073
35401,al,125
35402,al,125
35403,al,125
35404,al,125
35405,al,125
35406,al,125
35407,al,125
35440,al,125
35441,al,065
35442,al,107
35442,al,119
35443,al,063
35444,al,125
35444,al,073
35446,al,125
35447,al,107
35448,al,063
35449,al,125
35452,al,125
35453,al,125
35456,al,007
35456,al,125
35457,al,125
35458,al,125
35459,al,119
35460,al,119
35461,al,107
35462,al,063
35463,al,063
35463,al,125
35464,al,119
35464,al,063
35466,al,125
35466,al,107
35468,al,125
35469,al,063
35469,al,125
35470,al,119
35471,al,107
35473,al,125
35474,al,065
35474,al,125
35475,al,125
35476,al,125
35477,al,119
35478,al,125
35480,al,125
35480,al,063
35481,al,107
35482,al,125
35486,al,125
35490,al,125
35491,al,063
35501,al,127
35502,al,127
35503,al,127
35503,al,133
35504,al,127
35540,al,043
35540,al,133
35540,al,079
35541,al,043
35541,al,127
35541,al,133
35542,al,057
35543,al,093
35544,al,075
35545,al,057
35546,al,057
35546,al,125
35546,al,127
35548,al,093
35549,al,057
35549,al,127
35550,al,127
35551,al,133
35552,al,075
35552,al,093
35553,al,133
35554,al,057
35554,al,127
35554,al,093
35555,al,107
35555,al,057
35555,al,125
35555,al,075
35559,al,057
35560,al,127
35563,al,093
35563,al,057
35563,al,075
35564,al,093
35564,al,059
35565,al,059
35565,al,133
35565,al,093
35570,al,093
35570,al,075
35571,al,093
35571,al,059
35572,al,133
35573,al,127
35574,al,107
35574,al,057
35574,al,075
35574,al,125
35575,al,133
35576,al,075
35576,al,107
35577,al,133
35578,al,127
35578,al,133
35579,al,057
35579,al,127
35579,al,125
35580,al,127
35581,al,093
35581,al,059
35582,al,059
35582,al,033
35584,al,127
35585,al,059
35586,al,075
35587,al,127
35592,al,075
35593,al,093
35593,al,059
35594,al,093
35594,al,057
35601,al,103
35602,al,103
35603,al,079
35603,al,103
35610,al,077
35610,al,083
35611,al,083
35612,al,083
35613,al,083
35614,al,083
35614,al,077
35615,al,083
35616,al,059
35616,al,033
35617,al,077
35618,al,079
35619,al,103
35619,al,079
35619,al,043
35620,al,083
35621,al,103
35621,al,043
35622,al,103
35622,al,043
35630,al,077
35631,al,077
35632,al,077
35633,al,077
35634,al,077
35640,al,103
35643,al,079
35645,al,077
35646,al,033
35647,al,083
35648,al,077
35649,al,083
35650,al,079
35651,al,079
35651,al,059
35652,al,083
35652,al,077
35653,al,033
35653,al,059
35654,al,033
35654,al,059
35654,al,079
35660,al,033
35661,al,033
35670,al,043
35670,al,103
35671,al,083
35672,al,079
35672,al,033
35673,al,103
35673,al,079
35674,al,059
35674,al,033
35677,al,077
35739,al,083
35739,al,089
35740,al,071
35741,al,089
35742,al,083
35744,al,071
35745,al,071
35746,al,071
35747,al,095
35748,al,071
35748,al,089
35749,al,083
35749,al,089
35750,al,089
35751,al,071
35752,al,071
35754,al,103
35754,al,095
35755,al,071
35755,al,095
35756,al,089
35756,al,083
35757,al,083
35757,al,089
35758,al,089
35759,al,089
35760,al,095
35760,al,089
35761,al,089
35762,al,089
35763,al,089
35764,al,071
35765,al,071
35765,al,049
35766,al,071
35767,al,089
35768,al,071
35769,al,095
35769,al,071
35771,al,049
35771,al,071
35772,al,071
35773,al,089
35773,al,083
35774,al,071
35775,al,103
35776,al,089
35776,al,071
35776,al,095
35801,al,089
35802,al,089
35803,al,089
35804,al,089
35805,al,089
35806,al,089
35807,al,089
35808,al,089
35809,al,089
35810,al,089
35811,al,089
35812,al,089
35813,al,089
35814,al,089
35815,al,089
35816,al,089
35824,al,089
35893,al,089
35894,al,089
35895,al,089
35896,al,089
35897,al,089
35898,al,089
35899,al,089
35901,al,055
35901,al,019
35902,al,055
35903,al,115
35903,al,055
35903,al,019
35904,al,055
35905,al,055
35905,al,015
35906,al,115
35906,al,055
35907,al,055
35950,al,095
35951,al,095
35951,al,049
35952,al,009
35952,al,055
35953,al,115
35954,al,049
35954,al,055
35956,al,095
35956,al,049
35956,al,055
35957,al,055
35957,al,049
35957,al,009
35957,al,095
35958,al,071
35959,al,049
35959,al,019
35960,al,019
35961,al,019
35961,al,049
35961,al,055
35962,al,049
35962,al,095
35963,al,049
35964,al,095
35966,al,049
35966,al,071
35967,al,049
35967,al,019
35968,al,049
35971,al,071
35971,al,049
35972,al,055
35972,al,115
35973,al,019
35974,al,049
35975,al,095
35975,al,049
35976,al,043
35976,al,095
35976,al,009
35978,al,071
35978,al,049
35979,al,071
35979,al,049
35980,al,095
35980,al,009
35981,al,049
35983,al,019
35983,al,049
35984,al,049
35984,al,019
35986,al,049
35987,al,115
35988,al,049
35989,al,049
35990,al,055
36003,al,001
36005,al,011
36005,al,109
36006,al,001
36006,al,021
36008,al,001
36009,al,041
36009,al,031
36010,al,109
36010,al,031
36010,al,045
36013,al,087
36013,al,101
36015,al,013
36016,al,067
36016,al,005
36017,al,005
36020,al,051
36022,al,001
36022,al,051
36024,al,051
36025,al,051
36026,al,037
36026,al,051
36027,al,113
36027,al,005
36028,al,041
36028,al,039
36029,al,101
36029,al,011
36029,al,087
36030,al,013
36030,al,131
36031,al,011
36032,al,085
36032,al,013
36032,al,041
36033,al,013
36033,al,035
36033,al,099
36034,al,109
36034,al,041
36034,al,031
36035,al,109
36035,al,041
36036,al,101
36036,al,041
36037,al,041
36037,al,013
36038,al,039
36039,al,087
36040,al,085
36041,al,101
36041,al,085
36041,al,041
36042,al,041
36042,al,013
36043,al,085
36043,al,101
36046,al,041
36046,al,101
36047,al,085
36047,al,101
36048,al,005
36049,al,109
36049,al,041
36051,al,001
36051,al,051
36051,al,021
36052,al,011
36052,al,101
36053,al,005
36053,al,113
36053,al,011
36054,al,101
36054,al,051
36057,al,101
36064,al,101
36065,al,101
36066,al,051
36066,al,001
36067,al,051
36067,al,001
36068,al,001
36069,al,101
36071,al,041
36071,al,013
36072,al,005
36075,al,087
36078,al,123
36078,al,051
36078,al,087
36079,al,031
36079,al,109
36080,al,051
36080,al,037
36081,al,011
36081,al,109
36082,al,109
36083,al,087
36087,al,087
36088,al,087
36089,al,011
36089,al,087
36091,al,021
36091,al,001
36092,al,051
36093,al,051
36101,al,101
36102,al,101
36103,al,101
36104,al,101
36105,al,101
36106,al,101
36107,al,101
36108,al,101
36109,al,101
36110,al,101
36111,al,101
36112,al,101
36113,al,101
36114,al,101
36115,al,101
36116,al,101
36117,al,101
36118,al,101
36119,al,101
36120,al,101
36121,al,101
36123,al,101
36124,al,101
36125,al,101
36130,al,101
36131,al,101
36201,al,015
36202,al,015
36203,al,015
36203,al,121
36204,al,015
36205,al,015
36206,al,015
36207,al,015
36207,al,029
36250,al,015
36251,al,027
36253,al,015
36254,al,015
36255,al,123
36255,al,027
36256,al,027
36256,al,123
36257,al,015
36258,al,027
36258,al,029
36258,al,111
36260,al,015
36260,al,121
36261,al,029
36262,al,029
36263,al,111
36264,al,029
36264,al,111
36265,al,015
36266,al,027
36266,al,111
36267,al,027
36268,al,027
36268,al,121
36268,al,029
36269,al,029
36271,al,015
36272,al,015
36272,al,055
36272,al,019
36272,al,029
36273,al,029
36274,al,111
36274,al,017
36275,al,019
36276,al,027
36276,al,017
36276,al,123
36276,al,111
36277,al,015
36278,al,111
36279,al,015
36280,al,111
36301,al,061
36301,al,069
36302,al,069
36303,al,069
36303,al,045
36303,al,067
36305,al,061
36305,al,069
36310,al,067
36311,al,005
36311,al,045
36311,al,031
36312,al,069
36313,al,061
36314,al,061
36316,al,031
36316,al,061
36317,al,045
36317,al,005
36317,al,067
36318,al,031
36318,al,061
36319,al,069
36319,al,067
36320,al,069
36321,al,069
36322,al,031
36322,al,061
36322,al,045
36323,al,031
36323,al,041
36323,al,039
36330,al,031
36330,al,045
36330,al,035
36340,al,061
36343,al,069
36344,al,061
36345,al,069
36345,al,045
36345,al,067
36346,al,031
36349,al,061
36350,al,045
36350,al,069
36350,al,067
36351,al,031
36352,al,045
36352,al,069
36352,al,061
36353,al,067
36353,al,045
36360,al,031
36360,al,045
36361,al,045
36362,al,045
36370,al,069
36371,al,045
36373,al,067
36374,al,005
36374,al,045
36375,al,069
36375,al,061
36376,al,069
36401,al,099
36401,al,035
36420,al,039
36420,al,053
36421,al,035
36421,al,039
36425,al,099
36426,al,053
36426,al,035
36432,al,053
36432,al,035
36435,al,131
36436,al,025
36439,al,099
36441,al,053
36442,al,039
36442,al,061
36444,al,099
36445,al,099
36446,al,025
36451,al,025
36453,al,039
36453,al,031
36453,al,061
36454,al,035
36455,al,039
36456,al,039
36456,al,035
36456,al,013
36458,al,099
36460,al,099
36460,al,035
36467,al,061
36467,al,039
36467,al,031
36467,al,041
36470,al,099
36471,al,035
36471,al,099
36473,al,035
36474,al,039
36474,al,013
36474,al,035
36475,al,053
36475,al,099
36475,al,035
36476,al,039
36477,al,039
36477,al,031
36477,al,061
36480,al,003
36480,al,099
36481,al,099
36482,al,025
36482,al,099
36483,al,039
36483,al,053
36502,al,035
36502,al,053
36502,al,003
36502,al,099
36503,al,053
36505,al,097
36507,al,003
36509,al,097
36511,al,003
36512,al,097
36513,al,129
36518,al,129
36521,al,097
36522,al,129
36522,al,097
36523,al,097
36524,al,025
36525,al,097
36526,al,003
36527,al,003
36528,al,097
36529,al,129
36530,al,003
36532,al,003
36533,al,003
36535,al,003
36536,al,003
36538,al,129
36539,al,129
36540,al,025
36541,al,097
36542,al,003
36543,al,053
36544,al,097
36545,al,025
36547,al,003
36548,al,129
36549,al,003
36550,al,003
36551,al,003
36553,al,129
36555,al,003
36556,al,129
36558,al,129
36558,al,023
36559,al,003
36560,al,097
36561,al,003
36562,al,003
36562,al,053
36564,al,003
36567,al,003
36568,al,097
36569,al,129
36571,al,097
36572,al,097
36574,al,003
36575,al,097
36576,al,003
36577,al,003
36578,al,003
36579,al,003
36580,al,003
36581,al,129
36582,al,097
36583,al,129
36584,al,129
36585,al,129
36587,al,097
36590,al,097
36601,al,097
36602,al,097
36603,al,097
36604,al,097
36605,al,097
36606,al,097
36607,al,097
36608,al,097
36609,al,097
36610,al,097
36611,al,097
36612,al,097
36613,al,097
36615,al,097
36616,al,097
36617,al,097
36618,al,097
36619,al,097
36633,al,097
36640,al,097
36644,al,097
36652,al,097
36660,al,097
36663,al,097
36670,al,097
36671,al,097
36675,al,097
36685,al,097
36688,al,097
36689,al,097
36691,al,097
36693,al,097
36695,al,097
36701,al,085
36701,al,105
36701,al,047
36703,al,001
36703,al,047
36720,al,131
36722,al,091
36722,al,131
36723,al,131
36726,al,131
36727,al,025
36728,al,091
36728,al,131
36728,al,105
36732,al,091
36736,al,091
36738,al,091
36738,al,065
36740,al,063
36741,al,131
36742,al,065
36742,al,091
36744,al,065
36745,al,091
36748,al,091
36749,al,001
36749,al,047
36750,al,021
36750,al,007
36751,al,091
36751,al,025
36751,al,099
36751,al,131
36752,al,085
36753,al,131
36754,al,091
36756,al,065
36756,al,105
36758,al,047
36758,al,001
36758,al,021
36759,al,047
36759,al,105
36761,al,085
36761,al,131
36761,al,047
36763,al,091
36764,al,091
36765,al,105
36765,al,065
36766,al,131
36767,al,047
36768,al,035
36768,al,131
36768,al,099
36769,al,091
36769,al,131
36773,al,091
36773,al,105
36773,al,047
36775,al,047
36775,al,085
36776,al,065
36782,al,091
36783,al,091
36783,al,131
36784,al,131
36784,al,091
36784,al,025
36785,al,085
36785,al,047
36786,al,105
36786,al,091
36786,al,065
36790,al,021
36792,al,007
36792,al,021
36793,al,021
36793,al,007
36793,al,105
36801,al,017
36801,al,081
36803,al,081
36804,al,081
36804,al,113
36804,al,087
36830,al,087
36830,al,081
36830,al,011
36831,al,081
36832,al,087
36832,al,081
36849,al,081
36849,al,123
36850,al,017
36850,al,123
36850,al,081
36851,al,113
36852,al,017
36852,al,081
36853,al,123
36854,al,081
36854,al,017
36855,al,017
36856,al,113
36858,al,113
36860,al,011
36860,al,087
36860,al,113
36861,al,123
36862,al,017
36863,al,017
36865,al,081
36866,al,087
36866,al,081
36866,al,123
36867,al,081
36867,al,113
36868,al,113
36869,al,113
36870,al,113
36870,al,081
36871,al,113
36874,al,081
36874,al,113
36875,al,113
36877,al,113
36877,al,081
36879,al,017
36879,al,081
36879,al,123
36901,al,119
36904,al,023
36904,al,091
36907,al,119
36908,al,023
36910,al,023
36912,al,119
36912,al,023
36913,al,023
36915,al,023
36916,al,023
36919,al,023
36921,al,023
36922,al,023
36922,al,119
36925,al,119
37010,tn,125
37010,tn,147
37011,tn,037
37012,tn,189
37012,tn,041
37012,tn,159
37013,tn,037
37014,tn,187
37014,tn,149
37015,tn,125
37015,tn,021
37015,tn,037
37016,tn,189
37016,tn,015
37018,tn,003
37018,tn,031
37018,tn,015
37019,tn,117
37020,tn,149
37020,tn,003
37022,tn,111
37022,tn,169
37022,tn,165
37023,tn,161
37024,tn,037
37025,tn,081
37025,tn,187
37025,tn,043
37026,tn,031
37026,tn,015
37027,tn,037
37027,tn,187
37028,tn,161
37029,tn,043
37030,tn,159
37030,tn,087
37031,tn,165
37031,tn,169
37032,tn,021
37032,tn,125
37032,tn,147
37033,tn,135
37033,tn,081
37034,tn,117
37034,tn,003
37035,tn,125
37035,tn,021
37036,tn,021
37036,tn,043
37037,tn,031
37037,tn,015
37037,tn,149
37040,tn,125
37041,tn,125
37042,tn,125
37043,tn,125
37043,tn,147
37043,tn,021
37044,tn,125
37046,tn,149
37046,tn,187
37046,tn,117
37047,tn,117
37047,tn,055
37047,tn,103
37048,tn,147
37048,tn,165
37049,tn,165
37049,tn,147
37050,tn,161
37050,tn,083
37050,tn,125
37051,tn,043
37051,tn,083
37051,tn,125
37052,tn,125
37052,tn,043
37055,tn,081
37055,tn,043
37056,tn,043
37057,tn,159
37057,tn,169
37057,tn,111
37058,tn,161
37059,tn,041
37060,tn,117
37060,tn,003
37060,tn,149
37060,tn,187
37061,tn,161
37061,tn,083
37061,tn,125
37061,tn,085
37062,tn,187
37062,tn,043
37062,tn,021
37063,tn,149
37064,tn,187
37064,tn,037
37065,tn,187
37066,tn,165
37067,tn,187
37068,tn,187
37069,tn,187
37070,tn,037
37071,tn,189
37072,tn,165
37072,tn,037
37072,tn,147
37073,tn,147
37073,tn,165
37073,tn,037
37074,tn,169
37074,tn,111
37074,tn,159
37075,tn,165
37076,tn,189
37076,tn,037
37077,tn,165
37078,tn,085
37079,tn,125
37079,tn,161
37080,tn,037
37080,tn,147
37080,tn,021
37082,tn,187
37082,tn,021
37083,tn,111
37085,tn,189
37085,tn,149
37086,tn,149
37086,tn,037
37087,tn,159
37087,tn,169
37087,tn,189
37088,tn,189
37089,tn,149
37090,tn,159
37090,tn,189
37090,tn,149
37091,tn,117
37091,tn,003
37091,tn,119
37095,tn,189
37095,tn,041
37095,tn,015
37096,tn,181
37096,tn,135
37096,tn,081
37096,tn,101
37097,tn,135
37097,tn,081
37097,tn,085
37098,tn,081
37101,tn,081
37101,tn,043
37101,tn,085
37101,tn,083
37110,tn,061
37110,tn,177
37110,tn,015
37110,tn,153
37110,tn,175
37115,tn,037
37116,tn,037
37118,tn,189
37118,tn,015
37118,tn,149
37119,tn,165
37121,tn,189
37122,tn,037
37122,tn,149
37122,tn,189
37127,tn,149
37128,tn,149
37129,tn,149
37130,tn,149
37131,tn,149
37132,tn,149
37133,tn,149
37134,tn,085
37135,tn,037
37135,tn,187
37135,tn,149
37137,tn,081
37138,tn,189
37138,tn,037
37140,tn,081
37141,tn,147
37142,tn,125
37143,tn,021
37143,tn,037
37144,tn,127
37144,tn,055
37144,tn,003
37144,tn,103
37144,tn,117
37145,tn,111
37145,tn,087
37145,tn,159
37146,tn,021
37146,tn,147
37148,tn,147
37148,tn,165
37149,tn,149
37149,tn,015
37150,tn,111
37150,tn,027
37150,tn,087
37151,tn,159
37152,tn,147
37153,tn,149
37153,tn,003
37160,tn,051
37160,tn,149
37160,tn,003
37160,tn,127
37161,tn,003
37165,tn,043
37166,tn,177
37166,tn,041
37166,tn,015
37167,tn,149
37171,tn,043
37171,tn,125
37172,tn,147
37174,tn,119
37174,tn,187
37174,tn,117
37175,tn,083
37175,tn,161
37178,tn,083
37178,tn,161
37179,tn,187
37180,tn,003
37180,tn,149
37180,tn,117
37181,tn,043
37181,tn,083
37183,tn,127
37183,tn,031
37183,tn,003
37184,tn,189
37184,tn,041
37184,tn,159
37185,tn,085
37185,tn,083
37186,tn,111
37186,tn,165
37187,tn,021
37187,tn,043
37188,tn,147
37188,tn,165
37189,tn,037
37190,tn,177
37190,tn,015
37191,tn,125
37201,tn,037
37202,tn,037
37203,tn,037
37204,tn,037
37205,tn,037
37206,tn,037
37207,tn,037
37208,tn,037
37209,tn,021
37209,tn,037
37210,tn,037
37211,tn,187
37211,tn,037
37212,tn,037
37213,tn,037
37214,tn,037
37215,tn,037
37215,tn,187
37216,tn,037
37217,tn,037
37218,tn,037
37219,tn,037
37220,tn,037
37221,tn,187
37221,tn,037
37222,tn,037
37224,tn,037
37227,tn,037
37228,tn,037
37229,tn,037
37232,tn,037
37234,tn,037
37235,tn,037
37236,tn,037
37238,tn,037
37240,tn,037
37242,tn,037
37243,tn,037
37246,tn,037
37250,tn,037
37301,tn,061
37302,tn,065
37303,tn,107
37304,tn,065
37305,tn,061
37306,tn,051
37306,tn,127
37307,tn,139
37308,tn,121
37308,tn,065
37309,tn,139
37309,tn,107
37310,tn,139
37310,tn,011
37311,tn,011
37311,tn,065
37312,tn,011
37313,tn,061
37314,tn,123
37315,tn,065
37317,tn,139
37318,tn,051
37320,tn,011
37321,tn,143
37321,tn,121
37321,tn,007
37322,tn,107
37322,tn,121
37323,tn,011
37323,tn,139
37324,tn,051
37325,tn,107
37325,tn,139
37326,tn,139
37327,tn,153
37327,tn,007
37328,tn,103
37328,tn,051
37329,tn,123
37329,tn,107
37330,tn,051
37330,tn,031
37331,tn,139
37331,tn,107
37332,tn,007
37332,tn,143
37333,tn,139
37334,tn,103
37334,tn,003
37334,tn,127
37335,tn,051
37335,tn,103
37336,tn,011
37336,tn,121
37336,tn,065
37337,tn,035
37337,tn,007
37337,tn,143
37338,tn,007
37338,tn,153
37338,tn,143
37338,tn,065
37339,tn,061
37340,tn,115
37341,tn,065
37342,tn,031
37343,tn,065
37345,tn,051
37345,tn,103
37347,tn,115
37348,tn,103
37350,tn,065
37351,tn,065
37352,tn,127
37352,tn,051
37353,tn,065
37353,tn,011
37354,tn,107
37354,tn,123
37355,tn,031
37355,tn,051
37356,tn,115
37356,tn,061
37356,tn,051
37357,tn,061
37357,tn,177
37357,tn,015
37357,tn,031
37359,tn,127
37359,tn,103
37360,tn,127
37360,tn,031
37360,tn,003
37361,tn,139
37362,tn,139
37362,tn,011
37363,tn,065
37364,tn,011
37365,tn,061
37365,tn,153
37365,tn,115
37366,tn,115
37366,tn,031
37366,tn,051
37366,tn,061
37367,tn,007
37367,tn,035
37367,tn,153
37367,tn,175
37367,tn,143
37369,tn,139
37369,tn,123
37370,tn,107
37371,tn,107
37373,tn,065
37373,tn,143
37374,tn,061
37374,tn,115
37375,tn,051
37375,tn,115
37376,tn,051
37377,tn,153
37377,tn,115
37377,tn,065
37378,tn,177
37379,tn,153
37379,tn,065
37379,tn,007
37380,tn,051
37380,tn,115
37381,tn,007
37381,tn,143
37381,tn,035
37382,tn,031
37383,tn,051
37384,tn,065
37385,tn,123
37385,tn,139
37387,tn,115
37387,tn,061
37388,tn,031
37388,tn,003
37388,tn,127
37388,tn,051
37389,tn,031
37391,tn,139
37394,tn,177
37396,tn,115
37397,tn,153
